id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,strat_label
48214,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Sunglasses
45048,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Men Silver Dial Attivo Watch,Watches
57960,Women,Apparel,Saree,Sarees,Beige,Summer,2012.0,Ethnic,Prafful Beige Printed Sari,Sarees
9538,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Nike Men As Nike Sphere Ss Black T-Shirts,Tshirts
33637,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016.0,Casual,Timex Men White Dial Watch,Free Gifts
59990,Women,Apparel,Dress,Dresses,Pink,Fall,2012.0,Casual,Avirate Pink Dress,Dresses
54915,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,Do u speak Cream Men T-shirt,Tshirts
54704,Women,Apparel,Apparel Set,Kurta Sets,Beige,Summer,2012.0,Ethnic,Shree Women Beige and Red Salwar Suit with Dupatta,Kurta Sets
28173,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Ray-Ban Men Aviator Steel Sunglasses,Sunglasses
16458,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Locomotive Men Check Green Shirt,Shirts
51893,Women,Accessories,Wallets,Wallets,Red,Summer,2016.0,Casual,Nyk Women Red Wallet,Wallets
11697,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Lee Men Check Blue Shirts,Shirts
19700,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men White Shirt,Shirts
47881,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handbag,Handbags
59704,Women,Apparel,Innerwear,Briefs,Red,Summer,2014.0,Casual,Avirate Red & White Brief,Briefs
27398,Women,Apparel,Innerwear,Bra,Pink,Winter,2015.0,Casual,Jockey Pink Solid Non-Wired Non-Padded Cross Over Bra 1242-0105,Bra
56110,Women,Personal Care,Lips,Lip Gloss,Red,Spring,2017.0,Casual,ColorBar Cherry Pop Lip Pot 017,Lip Gloss
21359,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Women Brown Printed Oversized Sunglasses VH203-C3,Sunglasses
16406,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Levis Men Check Maroon Shirts,Shirts
37532,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Madagascar3 Infant Boys Light Blue T-Shirt,Tshirts
46603,Women,Footwear,Shoes,Heels,Gold,Summer,2012.0,Casual,Catwalk Women Gold Toned Wedges,Heels
54923,Girls,Apparel,Bottomwear,Capris,Olive,Summer,2012.0,Casual,Do u speak Green Girls Olive 3/4 Pant,Capris
23477,Men,Accessories,Scarves,Scarves,Black,Winter,2015.0,Casual,Lino Perros Men Black Stripes Scarf,Scarves
5849,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Puma Men's Summer Graphic White Black T-shirt,Tshirts
13555,Women,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Carlton London Women Casual Red Casual Shoes,Casual Shoes
43194,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Dial Watch NA2049SM09,Watches
28179,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,Sunglasses
39841,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Striped Pink Top,Tops
45500,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Fila Women Black Savari 3/4th Pants,Capris
7484,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Sports,Nike Women's As Cruise Pink T-shirt,Tshirts
7681,Women,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Wrangler Women's Dark Grey Secret Socks,Socks
7106,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Backpack,Backpacks
13976,Unisex,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,2011.0,Casual,Puma Unisex Jive Navy Blue Slippers,Flip Flops
14323,Women,Apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,ADIDAS Women Stripes White Sweaters,Sweaters
36914,Men,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,Fossil Men Brown Estate Wallet,Wallets
3203,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Tantra Men's Who Are You Red T-shirt,Tshirts
36067,Unisex,Accessories,Bags,Handbags,Green,Winter,2012.0,Casual,OTLS Green Tote Bag,Handbags
55471,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Revlon Cha Cha Cherry Super Lustrous Lipstick 626,Lipstick
43645,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,Vero Moda Women Grey Dress,Dresses
50565,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Pack of Two Briefs,Briefs
31884,Women,Accessories,Stoles,Stoles,Olive,Summer,2012.0,Ethnic,Fabindia Women Mughal Printed Olive Green Stole,Stoles
57459,Women,Accessories,Bags,Clutches,Red,Summer,2010.0,Casual,Pitaraa Women Red Clutch,Clutches
49662,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Women Sunglass,Sunglasses
38828,Women,Apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,Latin Quarters Women Teal Dress,Dresses
26466,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Story Graphic Green T-shirt,Tshirts
39377,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Helix Women Black Dial Watch,Watches
56715,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Folklore Women White & Blue Printed Kurta,Kurtas
39333,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini & Jony Boys White T-shirt,Tshirts
27829,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Casual,Bulchee Men Brown Belt,Belts
59380,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Printed Kurta,Kurtas
43494,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,French Connection Men Blue T-shirt,Tshirts
6701,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,UCB Men's The Graphic Alien Print Navy Blue T-shirt,Tshirts
27786,Men,Accessories,Wallets,Wallets,Black,Winter,2015.0,Casual,Bulchee Men Black Wallet,Wallets
13199,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ASICS Men Gel Resolution Running White Sports Shoes,Sports Shoes
43232,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Acer Sports Shoes,Sports Shoes
34253,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Proline Men Black Track Pants,Track Pants
30850,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Fabindia Women Printed Multi Coloured Kurta,Kurtas
31967,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Casual,Nike Men Air Twilight Mid Grey Shoes,Sports Shoes
33914,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Citizen Men Black Dial Eco-Drive Watch,Watches
9433,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Air Max+ 2011 White Sports Shoes,Sports Shoes
13429,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,United Colors of Benetton Men Printed Maroon Tshirts,Tshirts
15788,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Facit Men String BK Charcoal Briefs,Briefs
38940,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Palm Tree Boys Blue Shorts,Shorts
46706,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Rasasi Women Jewel Perfume,Perfume and Body Mist
4657,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women Sprint Speed Low White Blue Shoe,Sports Shoes
28734,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,W Women Printed Cream Kurta,Kurtas
53725,Women,Footwear,Flip Flops,Flip Flops,White,Summer,2012.0,Casual,ADIDAS Women White Flip Flops,Flip Flops
16110,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,M tv Men My Fab Eyewear Brown Sunglasses,Sunglasses
57969,Women,Apparel,Saree,Sarees,Black,Fall,2012.0,Ethnic,Prafful Women Black & Grren Sari,Sarees
48237,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,United Colors of Benetton Men Sunglasses,Sunglasses
27416,Women,Apparel,Bottomwear,Capris,Grey Melange,Winter,2015.0,Casual,Jockey Women Grey Melange Relaxed Fit Capris 1306,Capris
19983,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Striped T-shirt,Tshirts
51031,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Enamor White Bra,Bra
21119,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,s.Oliver Men Black Sweater,Sweaters
43575,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Knits White Top,Tops
55955,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Colorbar Old Flame Nail Lacquer 01,Nail Polish
47244,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Playboy Men Blue Shoes,Casual Shoes
52456,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Winter,2015.0,Casual,Red Rose White Printed Nightdress,Nightdress
29926,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Watch PL12778MSU-61,Watches
50492,Men,Apparel,Innerwear,Innerwear Vests,Black,Winter,2016.0,Casual,Chromozome Men Black Innerwear Vest,Innerwear Vests
17663,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Pumps Brown Heels,Heels
23832,Women,Footwear,Shoes,Heels,Black,Fall,2011.0,Casual,Puma Women Black Gladiator Flats,Heels
12188,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt,Shirts
19807,Men,Apparel,Topwear,Tshirts,White,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid White Tshirt,Tshirts
17763,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2011.0,Formal,Buckaroo Men Tos Black Formal Shoe,Formal Shoes
21597,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Puma Men Printed Yellow Tshirt,Tshirts
51486,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Denizen Men Brown Trousers,Trousers
51341,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Formal,Raymond Men Navy Socks,Socks
6517,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Casual,Nike Unisex Hayward 25 M Backpack,Backpacks
43239,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Swift Sports Shoes,Sports Shoes
10989,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Inkfruit Women Mementos Purple Tshirts,Tshirts
30065,Men,Accessories,Watches,Watches,Charcoal,Winter,2016.0,Casual,Ed Hardy Men Grey Dial Watch,Watches
30775,Men,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Men White Chikankari Kurta,Kurtas
13507,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Chimp Men Smart Ass Green Tshirts,Tshirts
12734,Women,Accessories,Bags,Handbags,Black,Fall,2011.0,Sports,Nike Women Samba Black Handbags,Handbags
10257,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Solid Type Black Trousers,Trousers
21577,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Leather Formal Shoes,Formal Shoes
16740,Women,Accessories,Bags,Clutches,Purple,Winter,2015.0,Casual,Spice Art Women Gold Embroidery Purple Clutch,Clutches
12105,Women,Apparel,Topwear,Kurtis,White,Fall,2011.0,Ethnic,W Women Printed White Kurtis,Kurtis
43948,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Catwalk Women Gold Heels,Heels
45013,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Sports,Maxima Men Digital Watch,Watches
40634,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Span Women Red Kurta,Kurtas
30484,Women,Apparel,Innerwear,Bra,Black,Summer,2014.0,Casual,Lovable Women Fiona Black Bra,Bra
18249,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Manchester United Men Printed Red Tshirt,Tshirts
59298,Men,Apparel,Topwear,Shirts,Green,Fall,2012.0,Casual,U.S. Polo Assn. Men Striped Green Shirt,Shirts
8981,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men Evo Ducati Mid White Casual Shoes,Casual Shoes
11448,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Pink Tops,Tops
7613,Men,Accessories,Wallets,Wallets,Brown,Summer,2011.0,Casual,Wrangler Men Canvas Dark Brown Leather Wallet,Wallets
28513,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,Nike Men Premier Knit Grey Shorts,Shorts
45709,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Paris Hilton Men Just Me Perfume,Perfume and Body Mist
49709,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Casual,Park Avenue Men Blue Tie,Ties
21304,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Celine Dion Women Brown Frame Sunglasses,Sunglasses
41299,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top,Tops
7341,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Tantra Men Brown T-shirt,Tshirts
33735,Women,Accessories,Bags,Clutches,Navy Blue,Winter,2012.0,Casual,Pieces Women Navy Blue Purse,Clutches
7042,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Numero Uno Men's Brown Shoe,Casual Shoes
42811,Women,Apparel,Innerwear,Briefs,Red,Summer,2012.0,Casual,Little Miss Intimates Women Red Brief,Briefs
49866,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Kids Unisex Black Digital Watch,Watches
33335,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Homme Men Black Semi Formal Shoes,Formal Shoes
40317,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,ADIDAS Men Black Terra Sandals,Sandals
4229,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Probase Men's Awesome In Bed Maroon Tshirt,Tshirts
8467,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers For Her Women Scarf Shirt Blue Tops,Shirts
36735,Women,Apparel,Topwear,Tshirts,Multi,Summer,2012.0,Casual,Spykar Women Cult Multi T-shirt,Tshirts
34998,Women,Apparel,Saree,Sarees,Black,Summer,2012.0,Ethnic,Fabindia H& Printed Black Cotton Silk Sari,Sarees
15827,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,2016.0,Casual,Facit Men Sportz Navy Blue Innerwear Vest,Innerwear Vests
7399,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Formal Shoe,Formal Shoes
36792,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Attivo Watch,Watches
38053,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Digital Watch,Watches
10352,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Solid White Shirts,Shirts
3415,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's Octopus White T-shirt,Tshirts
35684,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,U.S. Polo Assn. Men Casual White Casual Shoes,Casual Shoes
45010,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Maxima Men Steel Dial Digital Multifunction Watch,Watches
51174,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Raymond Men Brown Socks,Socks
45265,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO G-Shock Men Black Digital Watch G-7900-1DR G260,Watches
25897,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,Femella Women Green Skinny Leggings,Leggings
39723,Women,Apparel,Dress,Dresses,Green,Summer,2012.0,Casual,Arrow Woman Aqua Green Dress,Dresses
43759,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Black Earrings,Earrings
27756,Men,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Bulchee Men Brown Wallet,Wallets
33491,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Striped Blue Shirt,Shirts
35134,Women,Accessories,Jewellery,Bracelet,Navy Blue,Summer,2012.0,Casual,Allen Solly Woman Navy Blue Bangle,Bracelet
45627,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Park Avenue Men Grey Briefs,Briefs
16363,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Check Blue Shirt,Shirts
53824,Women,Apparel,Topwear,Tunics,Black,Fall,2012.0,Casual,Ayaanay_Women_New_2013_Tunics_Size_Chart.jpg,Tunics
22200,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Timberland Men Grey Printed T-Shirt,Tshirts
7514,Women,Apparel,Bottomwear,Capris,Purple,Summer,2011.0,Sports,Nike Women Be Fast Purple Capri,Capris
40521,Men,Accessories,Watches,Watches,Cream,Winter,2016.0,Casual,Titan Men Cream Dial Watch,Watches
2216,Women,Accessories,Socks,Socks,Beige,Fall,2010.0,Sports,ADIDAS Women Beige Socks,Socks
53534,Women,Apparel,Innerwear,Briefs,Grey,Summer,2018.0,Casual,Amante Women Grey Seamless Briefs PCSN11,Briefs
20235,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Wrangler Women Baroque Black T-shirt,Tshirts
45565,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Playboy Men Vegas Deo,Deodorant
4005,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2011.0,Casual,Spalding Men's Yellow And Green With Graphic Flip Flop,Flip Flops
16018,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Turtle Solid Men  Khaki Trouser,Trousers
11382,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Grey T-Shirts,Tshirts
10252,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women SLB Bag Brown Handbags,Handbags
11707,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Lee Men Purple Check Shirt,Shirts
46424,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Women Black Dial Watch,Watches
43949,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels,Heels
27189,Men,Apparel,Topwear,Tshirts,Olive,Summer,2012.0,Casual,Mark Taylor Men Printed Olive T-shirt,Tshirts
20118,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Diva Women Printed Orange Kurta,Kurtas
46167,Women,Accessories,Jewellery,Necklace and Chains,Beige,Winter,2015.0,Casual,Adrika Women Beige & Pink Necklace,Necklace and Chains
46962,Boys,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012.0,Casual,Jungle Book Boys Blue  Slippers,Flip Flops
46981,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Bulchee Women Brown Handbag,Handbags
30467,Women,Apparel,Innerwear,Bra,White,Summer,2014.0,Casual,Lovable Women All Day Long White Bra,Bra
32186,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Sprint Speed White Sports Shoes,Sports Shoes
6313,Unisex,Footwear,Flip Flops,Flip Flops,Navy Blue,Winter,2011.0,Casual,Puma Unisex Issac Navy White Flip Flop,Flip Flops
33141,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Palm Tree Boys Printed Green T-shirt,Tshirts
5845,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Puma Men's Summer Graphic White T-shirt,Tshirts
30488,Women,Apparel,Innerwear,Bra,White,Summer,2014.0,Casual,Lovable Women Encircle White Bra,Bra
38300,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Reid & Taylor Men Brown Wallet,Wallets
4899,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Levis Kids Girl's Desiree Green Kidswear,Tshirts
51677,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Louis Philippe Men Sunglasses LP209-C3,Sunglasses
19502,Men,Accessories,Socks,Socks,Grey,Fall,2010.0,Casual,Puma Men Ftpa Quarters Grey Melange Socks,Socks
24789,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherite Brown Bag,Handbags
37233,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Leather Brown Wallet,Wallets
16175,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Enroute Men Leather Brown Formal Shoes,Formal Shoes
5702,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Torino Black Shoe,Casual Shoes
7732,Unisex,Accessories,Headwear,Caps,Black,Fall,2011.0,Sports,Puma Unisex Ducati Black Cap,Caps
40272,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Scullers Men Striped Black T-shirt,Tshirts
19224,Men,Accessories,Ties,Ties,Maroon,Summer,2011.0,Formal,United Colors of Benetton Men Striped Maroon Tie,Ties
49327,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY4634,Watches
18984,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,ADIDAS Originals Men Purple Polo T-shirt,Tshirts
19920,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Outdoor Backpack,Backpacks
5943,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green Checked Shirt,Shirts
16536,Women,Accessories,Headwear,Caps,Red,Fall,2011.0,Casual,Probase Women Checked Orange & Red Cap,Caps
59976,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Black Dress,Dresses
26471,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Classic Graphic  Navy Blue T-shirt,Tshirts
42970,Women,Apparel,Bottomwear,Swimwear,Black,Summer,2017.0,Casual,Amante Black Swimsuit WCSD04,Swimwear
19886,Unisex,Accessories,Headwear,Caps,Red,Fall,2011.0,Casual,ADIDAS Originals Unisex Dicolor Red Cap,Caps
9627,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Indigo Nation Men Plain Shirt Orange Shirts,Shirts
55965,Women,Personal Care,Lips,Lipstick,Magenta,Summer,2019.0,Casual,ColorBar Velvet Matte Oh My Magenta 1 Lipstick 85V,Lipstick
17387,Men,Accessories,Mufflers,Mufflers,Blue,Fall,2011.0,Casual,Reid & Taylor Men Solid Blue Muffler,Mufflers
50456,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Chromozome Men Black & Red Pack of 2 Briefs,Briefs
45891,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch,Watches
49290,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Arrow Men Black Pack of 5 Plating Design Socks,Socks
56329,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black Dial Watch,Watches
